RID,T-06:00:00,ORIGIN,DESTINATION,TRIP_LENGTH
4903,1792,27410,24642,4082
4904,1793,12243,11829,832
4905,1793,34980,33662,5263
4906,1793,33182,29652,3646
4907,1794,27679,27396,3366
4908,1794,17896,22141,9439
4909,1795,28536,31865,2733
4910,1795,24130,24746,9485
4911,1796,21170,25225,5081
4912,1796,28286,12243,19281
4913,1796,18802,18105,2678
4914,1797,22707,24996,14122
4915,1798,27674,31838,8242
4916,1798,16597,18451,2678
4917,1799,28373,33662,5691
4918,1799,31797,32946,1033
4919,1799,32368,25805,5543
4920,1799,26699,23865,2976
4921,1800,17584,22091,5819
4922,1800,19373,19991,4352
4923,1801,35104,36561,8585
4924,1801,20446,20796,663
4925,1801,21420,20406,5762
4926,1801,26000,26381,5591
4927,1802,10687,12243,10076
4928,1802,31381,12243,20504
4929,1802,25225,31838,5439
4930,1802,27090,29652,2030
4931,1802,24642,24588,3439
4932,1803,22317,26338,4168
4933,1803,49173,15287,10562
4934,1803,19111,22279,3175
4935,1804,12069,19803,13005
4936,1804,38437,32946,15149
4937,1804,22795,12243,14171
4938,1804,19273,23788,4260
4939,1805,13357,7262,13574
4940,1805,32738,29638,2579
4941,1805,25406,32184,5227
4942,1805,31220,30191,2962
4943,1805,34369,23706,10289
4944,1806,50205,31716,1883
4945,1806,31381,38436,12407
4946,1806,20680,31838,13034
4947,1807,25324,34755,9674
4948,1807,21168,21572,2468
4949,1807,26929,12243,17556
4950,1807,23043,32184,8064
4951,1808,29784,27900,4452
4952,1808,30311,30718,439
4953,1808,34506,33662,3674
4954,1808,37641,28989,15401
4955,1808,23152,24493,1693
4956,1808,23845,23209,1176
4957,1809,26650,27181,1317
4958,1809,28478,28883,13907
4959,1810,29714,31838,4047
4960,1810,27317,26596,3763
4961,1812,13357,23446,17293
4962,1812,28297,30935,5483
4963,1812,20370,12791,16244
4964,1813,27378,31838,3394
4965,1814,17584,29652,10570
4966,1814,15920,17104,3383
4967,1815,20654,20764,18629
4968,1815,34216,12791,22487
4969,1815,34759,26596,8321
4970,1815,21771,12791,15670
4971,1817,26610,27028,9215
4972,1817,28297,12243,18465
4973,1817,24996,26284,8096
4974,1818,30251,27692,13838
4975,1819,20437,31844,8976
4976,1819,28464,27002,5387
4977,1820,24390,25670,1100
4978,1820,22623,23691,1707
4979,1821,22454,23051,3271
4980,1822,19334,24746,6086
4981,1822,18173,23734,9363
4982,1822,31774,33662,8648
4983,1823,13408,19332,9055
4984,1823,30718,20449,10982
4985,1823,26636,19447,7931
4986,1824,34420,34267,5046
4987,1824,21170,21812,1922
4988,1824,24315,23198,950
4989,1824,31844,23766,8280
4990,1824,23318,20764,9525
4991,1825,25848,29902,10429
4992,1826,28481,26862,1575
4993,1826,20293,23706,4498
4994,1827,25324,30478,9900
4995,1827,20370,27105,7352
4996,1827,27704,23706,6256
4997,1827,21054,21093,2441
4998,1828,30028,29652,4458
4999,1828,10682,24816,12365
5000,1828,22363,32184,7828
5001,1828,21410,22751,5036
5002,1829,23738,26474,6359
5003,1829,14190,17995,3016
5004,1829,31464,29871,4324
5005,1829,28012,31838,2836
5006,1829,24215,23573,847
5007,1829,21539,25562,7062
5008,1830,23792,23706,957
5009,1831,30800,25290,4891
5010,1831,8631,8034,1635
5011,1831,25324,22454,3104
5012,1831,26323,26197,1350
5013,1831,25885,23706,2193
5014,1832,33639,33662,6494
5015,1832,29061,31838,2212
5016,1833,35210,38295,6980
5017,1833,25948,20374,9960
5018,1833,27391,27167,1856
5019,1833,36561,32949,8687
5020,1834,28114,19494,8602
5021,1834,21132,22749,5324
5022,1834,20741,30284,11207
5023,1835,13252,32947,16072
5024,1835,27425,47998,10156
5025,1836,12940,3020,23339
5026,1836,29036,32184,5898
5027,1836,25942,20549,5852
5028,1836,25269,19146,4814
5029,1836,31838,25893,5448
5030,1837,26596,33662,6354
5031,1837,21256,20162,1056
5032,1837,20571,27019,5141
5033,1838,32321,29865,4061
5034,1838,28907,33553,6222
5035,1839,25282,29263,11455
5036,1840,22931,20832,2617
5037,1841,18444,50192,19212
5038,1841,25439,12243,15092
5039,1841,24862,32660,7522
5040,1841,26000,20434,4729
5041,1842,26966,31838,4080
5042,1842,30259,22596,13925
5043,1842,27002,26966,2544
5044,1843,23524,23051,877
5045,1843,20300,16624,6961
5046,1844,21124,20780,2209
5047,1844,23242,24069,1201
5048,1844,23749,21335,3322
5049,1845,19239,19015,1903
5050,1845,16843,12791,12821
5051,1845,33553,21836,9740
5052,1845,26649,23788,4297
5053,1846,26197,22977,2988
5054,1846,31838,24654,8223
5055,1846,30484,23706,5844
5056,1846,24642,22656,3442
5057,1846,22129,22055,4093
5058,1846,21054,24654,6497
5059,1847,50205,30278,3010
5060,1847,23301,23051,3596
5061,1849,28731,30935,1994
5062,1850,20530,32184,12458
5063,1850,16395,9983,7211
5064,1850,23673,33998,13426
5065,1851,38437,31050,19045
5066,1851,30478,50192,5785
5067,1852,12405,11772,615
5068,1852,33825,26086,7300
5069,1852,31148,31844,2698
5070,1852,24927,25294,4951
5071,1852,25329,32184,7146
5072,1853,29117,24816,6024
5073,1853,33097,22826,8602
5074,1854,22879,32184,7398
5075,1854,11022,29984,19141
5076,1854,25751,29893,5599
5077,1855,21023,14330,5651
5078,1855,16925,26474,10794
5079,1856,21261,21615,1932
5080,1856,28948,29784,1460
5081,1856,31838,29652,2224
5082,1856,27281,27537,2716
5083,1856,24514,23788,5803
5084,1857,18257,21836,11236
5085,1857,30718,36226,9152
5086,1857,26454,27507,2357
5087,1858,32512,28826,3893
5088,1858,21417,25200,4769
5089,1858,27410,18042,10661
5090,1858,21986,23420,4569
5091,1859,22146,21860,1839
5092,1859,33679,31838,3072
5093,1859,24871,12791,17065
5094,1860,31838,31570,244
5095,1861,22379,32946,10895
5096,1861,35028,50192,9582
5097,1861,21177,12155,16180
5098,1861,21869,18206,8841
5099,1862,28963,20123,8536
5100,1862,22749,35436,15728
5101,1862,31838,29430,5800
5102,1862,25779,11512,17042
5103,1862,27011,25452,1711
5104,1863,31787,31946,7682
5105,1863,18215,15512,4982
5106,1863,26650,30484,3921
5107,1864,23325,21836,14071
5108,1864,26808,27807,2143
5109,1864,26884,19914,9053
5110,1864,28297,23573,3946
5111,1864,19770,12155,15351
5112,1864,34062,34127,3547
5113,1864,21083,16624,6337
5114,1864,18073,20120,2121
5115,1865,25864,26086,1148
5116,1866,28610,25338,4873
5117,1866,26522,31838,5639
5118,1866,28190,32077,14546
5119,1867,12798,10473,8606
5120,1867,47308,12243,11786
5121,1867,10418,50126,20058
5122,1869,34419,31865,11536
5123,1869,24788,26369,2105
5124,1869,15972,12791,15593
5125,1870,29084,26800,2745
5126,1870,29580,22749,6268
5127,1871,16477,16206,2177
5128,1872,25522,26227,13301
5129,1872,29903,12243,19105
5130,1872,31838,29652,2224
5131,1873,33021,30478,4278
5132,1874,19963,26699,6333
5133,1874,19252,19592,979
5134,1874,25457,23788,1448
5135,1874,48933,26052,2692
5136,1874,19201,22448,3920
5137,1875,12155,12791,2641
5138,1875,26764,26682,2980
5139,1875,14330,18013,3285
5140,1875,32969,26933,4975
5141,1875,19661,22246,4360
5142,1876,25160,25170,474
5143,1876,19770,19494,1758
5144,1876,31838,28809,3776
5145,1876,28776,20406,10483
5146,1877,31230,27317,2537
5147,1878,25170,30935,4505
5148,1878,29533,32184,7568
5149,1878,21273,30028,6817
5150,1878,20571,25406,3584
5151,1878,34369,31001,4926
5152,1879,28692,28514,866
5153,1879,18700,25302,7067
5154,1880,27729,30166,7202
5155,1880,17901,50192,12721
5156,1882,29095,28633,3753
5157,1883,12032,24634,14800
5158,1884,26804,27692,4981
5159,1884,30401,30620,4678
5160,1884,27222,23788,3215
5161,1884,27002,25942,2294
5162,1884,25129,25276,247
5163,1885,26308,27780,3366
5164,1885,31838,34905,5265
5165,1886,22044,23508,1433
5166,1886,20532,21122,3561
5167,1887,29095,12243,19035
5168,1888,29784,26610,7264
5169,1888,26623,31838,4674
5170,1888,19598,20158,1358
5171,1888,25164,16946,9442
5172,1889,26808,31478,3521
5173,1889,27900,23508,8058
5174,1889,29044,31838,2073
5175,1890,21991,26307,4935
5176,1890,29028,34447,5368
5177,1892,21860,26943,5005
5178,1892,25221,21479,3814
5179,1892,22242,48470,2784
5180,1893,23749,14660,15208
5181,1894,34216,33320,1332
5182,1894,18495,17901,528
5183,1895,31117,32184,6819
5184,1895,32660,17631,13788
5185,1895,28663,30243,1810
5186,1895,28439,26977,11061
5187,1895,20532,48768,2419
5188,1895,29934,12791,21754
5189,1897,28826,31865,3876
5190,1897,20162,20025,685
5191,1897,24954,25282,2575
5192,1897,31010,31346,372
5193,1898,24210,21378,3068
5194,1898,27812,31835,5109
5195,1898,29508,33662,4064
5196,1898,16654,26582,10466
5197,1898,35104,22749,10816
5198,1898,31844,28114,6829
5199,1898,23022,48660,2257
5200,1899,24757,24927,5564
5201,1900,26618,25406,1584
5202,1901,22193,35010,14484
5203,1902,26581,26052,9624
5204,1902,28610,31220,4414
5205,1902,20370,17154,4662
5206,1903,25868,32184,9449
5207,1903,32732,35198,6834
5208,1903,25572,20764,11047
5209,1903,25820,32184,4833
5210,1904,30311,25200,6596
5211,1904,26311,18444,11171
5212,1904,18917,11160,6732
5213,1904,26649,24642,2340
5214,1905,21083,12791,16481
5215,1906,31203,32946,1636
5216,1906,28809,12243,18732
5217,1906,31838,21861,7934
5218,1906,28857,26923,4857
5219,1907,26682,27542,1945
5220,1907,26923,31838,3798
5221,1907,25668,23706,1897
5222,1907,29652,28144,5488
5223,1908,31032,19845,9648
5224,1908,48005,11298,11813
5225,1909,31032,31844,3880
5226,1909,30581,30015,632
5227,1909,20440,22749,4968
5228,1911,27552,22242,10600
5229,1911,28481,20764,11312
5230,1911,25601,12243,17851
5231,1911,25726,25164,1324
5232,1911,29707,22751,7574
5233,1911,26720,24191,6314
5234,1911,48052,24954,7222
5235,1913,29913,27998,1890
5236,1913,28144,31220,4429
5237,1913,28900,32946,7605
5238,1914,20120,23220,2613
5239,1916,15507,14916,1959
5240,1916,18959,17411,1999
5241,1916,29028,12243,19642
5242,1917,18444,12791,8394
5243,1917,12072,22751,11240
5244,1917,31978,28376,3064
5245,1917,23706,20123,4980
5246,1917,31844,33998,8711
5247,1917,19695,16624,6246
5248,1919,31838,19266,10572
5249,1919,20370,12330,8062
5250,1919,26340,19803,7015
5251,1920,26378,32184,5252
5252,1920,26701,32184,5308
5253,1921,23663,26999,5836
5254,1922,33868,23851,9091
5255,1922,31844,33662,7065
5256,1922,20235,15428,7843
5257,1923,20530,23302,3268
5258,1923,27674,30028,4899
5259,1924,7608,15828,9397
5260,1925,32901,31243,2297
5261,1925,21317,18917,4723
5262,1925,32184,17689,11595
5263,1926,26977,32184,9683
5264,1927,29117,26596,6253
5265,1927,20916,28523,7570
5266,1927,24575,12791,15198
5267,1928,24927,31032,8023
5268,1929,30506,26910,4079
5269,1929,20468,17776,6153
5270,1929,25815,23788,1971
5271,1930,27542,29212,4404
5272,1930,34074,33662,4459
5273,1930,18209,17995,3926
5274,1930,31241,29282,1985
5275,1931,35018,31838,9453
5276,1931,21175,22047,4289
5277,1931,34755,32946,3465
5278,1931,35010,34395,5811
5279,1931,48825,22749,4943
5280,1932,23582,26787,3744
5281,1932,16642,22749,10915
5282,1934,15384,27692,11905
5283,1934,27542,27546,4415
5284,1934,31838,34877,3810
5285,1934,26650,27202,1047
5286,1934,18341,19266,9181
5287,1937,21458,31197,8156
5288,1937,22141,22137,2238
5289,1937,26701,29652,2823
5290,1938,19480,17356,3735
5291,1938,36561,33765,5575
5292,1940,17740,23792,9292
5293,1940,31243,12243,19985
5294,1941,28826,30620,3738
5295,1941,30922,33754,3041
5296,1942,30308,32184,5455
5297,1943,23585,33662,9566
5298,1943,23051,27659,8060
5299,1943,26197,24746,2382
5300,1943,26717,23371,3760
5301,1943,16925,50192,15150
5302,1943,16411,22193,7919
5303,1944,19239,22317,4114
5304,1945,23663,24122,4913
5305,1945,17995,20764,11616
5306,1945,34910,35092,400
5307,1946,25108,29652,3992
5308,1946,31570,25815,5090
5309,1947,22353,23769,6927
5310,1947,50012,23524,13780
5311,1948,30411,33662,3159
5312,1948,19239,23508,4321
5313,1948,10055,12791,13969
5314,1948,31570,29377,2336
5315,1948,20440,20014,6168
5316,1948,28371,21359,10753
5317,1949,30243,29735,5019
5318,1949,31844,48933,7639
5319,1949,31143,31838,2417
5320,1949,30520,25005,5312
5321,1950,28955,31838,8270
5322,1950,19686,15780,8503
5323,1951,25321,15780,9383
5324,1951,25116,20123,5182
5325,1951,33134,33291,1600
5326,1952,25302,23851,2180
5327,1952,22911,26596,6268
5328,1952,29735,29645,3491
5329,1954,32321,27993,4210
5330,1955,21470,23508,2387
5331,1955,30031,31570,1365
5332,1955,35367,31742,8594
5333,1956,29938,36149,8361
5334,1956,33257,20123,10721
5335,1956,27302,29652,2555
5336,1956,25263,32184,5849
5337,1956,27608,31838,3859
5338,1956,27047,30363,4106
5339,1957,23658,32184,6894
5340,1957,19977,15428,7559
5341,1957,48638,24642,3179
5342,1958,12243,12155,2283
5343,1958,22353,21036,1080
5344,1959,32946,29413,3204
5345,1959,22996,25670,3023
5346,1959,17991,16969,3996
5347,1960,7758,7831,1093
5348,1960,29754,27624,6211
5349,1961,35545,26511,20142
5350,1961,28523,29611,7320
5351,1961,27542,28958,4365
5352,1961,29397,31838,2684
5353,1961,29986,31222,878
5354,1962,24105,30028,6392
5355,1963,28610,20123,7114
5356,1963,25538,26197,1015
5357,1963,25278,24156,4308
5358,1963,30259,22193,8770
5359,1963,29285,50192,3547
5360,1964,32769,27378,4688
5361,1965,29638,30144,2558
5362,1965,27905,49508,3828
5363,1965,25294,12243,16273
5364,1965,24282,24255,5460
5365,1965,20437,25340,6459
5366,1965,17807,27948,10647
5367,1965,27322,37384,15480
5368,1965,19695,19770,6200
5369,1966,28978,31838,12437
5370,1966,30499,32512,7810
5371,1966,25324,23788,8203
5372,1966,48674,21959,564
5373,1966,19546,32184,10454
5374,1966,26636,28948,12296
5375,1967,27564,23995,5171
5376,1967,31958,28478,7090
5377,1967,29652,26596,6670
5378,1968,32732,19963,10473
5379,1968,26323,24981,3841
5380,1968,26699,22047,4263
5381,1968,30210,21094,9156
5382,1969,21709,20635,6347
5383,1969,22454,26775,5357
5384,1969,28857,22911,5362
5385,1969,33134,33291,1600
5386,1970,35534,33662,4424
5387,1970,27474,32949,7012
5388,1970,21771,32184,8692
5389,1970,18802,23832,5292
5390,1971,19564,22193,14280
5391,1971,31838,30210,6853
5392,1973,34052,35028,1940
5393,1974,25326,26682,3961
5394,1974,35275,31838,5026
5395,1974,23788,21436,2278
5396,1975,35536,32946,5737
5397,1975,32184,34369,5136
5398,1975,19273,48048,745
5399,1976,32118,33998,4385
5400,1976,33980,32946,4199
5401,1976,20818,24642,4746
5402,1977,19313,19239,2055
5403,1977,34910,27591,7217
5404,1977,23369,22749,950
5405,1977,30210,27704,3305
5406,1978,24358,36561,13027
5407,1978,26485,12155,19235
5408,1978,22911,15428,10675
5409,1979,11162,32917,21236
5410,1979,28110,33263,4022
5411,1979,25548,22749,2759
5412,1980,29784,27559,2041
5413,1981,50205,33662,1014
5414,1981,50270,31838,2693
5415,1981,24069,25094,1254
5416,1982,29486,21940,16415
5417,1982,21132,22749,5324
5418,1982,20235,22193,6244
5419,1982,22141,20578,1542
5420,1983,12590,25453,15834
5421,1983,26977,25340,5337
5422,1983,21762,25372,9042
5423,1984,27865,23524,5180
5424,1984,22563,12791,17246
5425,1984,48723,9354,12739
5426,1985,22869,21830,5963
5427,1986,30028,27998,1596
5428,1986,32782,24028,8497
5429,1986,19537,18942,1112
5430,1987,27039,30906,3011
5431,1988,8424,27378,15337
5432,1988,29871,33266,7105
5433,1989,21402,12243,11514
5434,1989,19765,19564,1726
5435,1989,28158,50192,4503
5436,1990,47594,21436,14580
5437,1990,29328,20293,10517
5438,1990,28426,32184,2917
5439,1990,31774,31497,1080
5440,1991,29117,19546,10711
5441,1991,35534,38437,9760
5442,1991,19338,20325,4856
5443,1992,26262,25572,1985
5444,1992,29664,28385,12381
5445,1992,30520,19675,8835
5446,1993,23489,32946,8319
5447,1993,21394,22730,2677
5448,1993,18839,48433,3745
5449,1994,25170,24018,2826
5450,1994,27472,33662,5825
5451,1994,48825,22791,640
5452,1995,17827,16368,2228
5453,1995,27028,28091,1520
5454,1995,17801,22193,7699
5455,1995,29890,50192,3072
5456,1996,12072,23788,12904
5457,1996,19183,21869,9886
5458,1996,26166,31838,4868
5459,1996,17686,24642,6984
5460,1997,16885,22749,6129
5461,1997,31960,12791,28563
5462,1998,40915,42879,5239
5463,1998,30720,20123,9012
5464,1998,24215,24334,3974
5465,1998,26702,12791,19781
5466,1998,20144,22749,6471
5467,1999,21429,23508,3343
5468,1999,31838,29871,1914
5469,1999,24262,22193,5099
5470,2000,7871,7627,1436
5471,2000,31250,32184,1352
5472,2000,27189,12243,18249
5473,2001,11973,12155,4968
5474,2001,29144,30166,5131
5475,2002,31838,25606,6248
5476,2002,19914,20507,4437
5477,2002,23895,21677,2308
5478,2003,13535,12791,11708
5479,2004,26884,32947,7543
5480,2005,34420,28989,4910
5481,2005,16978,22623,7185
5482,2006,22379,22749,12611
5483,2006,24210,23077,3516
5484,2006,35536,35280,2005
5485,2006,34910,23163,9816
5486,2006,11546,12243,12369
5487,2006,31838,31051,2099
5488,2006,20158,21969,7149
5489,2007,25375,25200,3749
5490,2008,12798,22193,17382
5491,2008,21801,12243,13095
5492,2008,47983,19081,1407
5493,2008,31838,31220,484
5494,2009,27696,33662,6954
5495,2009,30284,34736,5325
5496,2009,29413,24057,9920
5497,2009,31838,34098,8222
5498,2010,23626,26370,3721
5499,2010,30705,23788,7821
5500,2010,23236,29652,7808
5501,2010,22931,22480,3083
5502,2011,27194,28434,3324
5503,2011,31838,30520,3388
5504,2012,25726,23930,1841
5505,2013,26401,25974,3180
5506,2013,24642,26645,3006
5507,2014,19933,22992,5642
5508,2014,25316,25170,1783
5509,2014,32368,30678,3675
5510,2014,19201,20680,2129
5511,2015,25104,22751,5352
5512,2015,15828,18341,4384
5513,2016,19421,17104,3093
5514,2016,29430,25190,6012
5515,2017,34916,12243,21871
5516,2017,19242,26596,6673
5517,2017,21797,24642,2157
5518,2017,24996,29269,6404
5519,2018,30056,32184,3905
5520,2018,19345,22751,3730
5521,2018,21797,23851,2986
5522,2019,26730,35536,10248
5523,2020,23965,15428,8808
5524,2020,27189,31838,3741
5525,2020,19587,23508,6163
5526,2020,27181,29508,7276
5527,2021,25321,24124,19590
5528,2022,28826,20123,7367
5529,2022,27189,27124,2623
5530,2022,25756,22193,4605
5531,2022,21337,21093,387
5532,2023,24210,33662,8372
5533,2023,22122,19494,5473
5534,2023,31797,31467,2857
5535,2023,23508,23573,1810
5536,2023,25302,23788,2074
5537,2023,19753,19111,4653
5538,2024,24946,23573,2875
5539,2025,23487,23301,1597
5540,2025,26118,28783,4354
5541,2025,25726,26511,1630
5542,2025,35367,33840,5237
5543,2026,30689,33662,8599
5544,2026,25855,24468,6277
5545,2027,30718,27124,3673
5546,2027,25406,31838,4966
5547,2027,8424,10473,2357
5548,2027,24654,32947,9165
5549,2028,24210,25522,2846
5550,2028,30705,23788,7821
5551,2028,16304,47905,1989
5552,2028,22700,31838,10759
5553,2030,12155,12777,3891
5554,2030,25522,31765,14196
5555,2030,28190,31838,3628
5556,2030,17801,15701,1914
5557,2030,17315,18420,3526
5558,2031,32105,19470,10548
5559,2031,23769,12791,14499
5560,2031,25278,23512,3482
5561,2031,22113,19338,2739
5562,2031,32184,26782,11793
5563,2032,25302,31838,5974
5564,2033,33691,26596,9711
5565,2033,48546,12405,11450
5566,2033,30678,26307,7471
5567,2034,24631,19642,6115
5568,2034,20035,34962,24640
5569,2034,26158,22193,5069
5570,2035,26610,25321,9341
5571,2035,28963,24493,6124
5572,2035,24927,23604,3769
5573,2035,27716,33081,8255
5574,2036,22146,19740,3324
5575,2036,31139,32184,3354
5576,2036,28084,26143,3085
5577,2036,29652,30802,785
5578,2036,47999,22749,5395
5579,2037,26615,12791,18424
5580,2037,32040,27812,3608
5581,2037,10491,10473,1445
5582,2037,27338,31838,3354
5583,2038,25610,23788,1545
5584,2038,36910,36773,3742
5585,2039,29328,28005,8190
5586,2039,21793,22047,3480
5587,2039,27058,49726,4693
5588,2040,19494,12243,12317
5589,2040,29252,24970,4046
5590,2040,27629,12791,21214
5591,2041,32368,22749,7729
5592,2041,28297,12791,18107
5593,2041,31838,26800,4325
5594,2041,19977,22242,2135
5595,2042,30311,12243,19698
5596,2042,25538,26943,1749
5597,2042,25215,27142,6600
5598,2043,31313,21228,8139
5599,2043,27515,22751,3702
5600,2043,31838,20120,9884
5601,2043,31906,16234,17796
5602,2044,28610,30678,4106
5603,2045,28963,22193,12001
5604,2045,25792,29417,4518
5605,2046,27174,29486,5933
5606,2046,17995,23508,5214
5607,2046,20468,15780,6098
5608,2046,31838,33635,3995
5609,2047,31139,29784,1905
5610,2047,34074,27317,5380
5611,2047,20521,23508,2634
5612,2047,30385,30028,2199
5613,2048,30750,28948,1622
5614,2048,29784,29533,3042
5615,2048,22694,23286,591
5616,2049,20393,22749,2149
5617,2049,22371,28783,4923
5618,2049,22563,19686,2774
5619,2049,24049,25282,1104
5620,2050,26612,16624,12287
5621,2051,22795,25792,6974
5622,2051,47758,12791,9053
5623,2051,30392,31595,10990
5624,2051,32615,15428,14178
5625,2051,24049,23305,3714
5626,2053,29784,23706,6194
5627,2053,28286,31464,4527
5628,2053,16668,22193,8680
5629,2055,27697,48979,5949
5630,2055,27090,31838,3915
5631,2055,27707,27993,3445
5632,2055,18175,20571,7084
5633,2056,27124,31838,4319
5634,2057,21720,23498,3194
5635,2057,19905,26456,5874
5636,2057,27494,50192,5525
5637,2058,27965,29208,1974
5638,2058,31844,34428,5453
5639,2058,25212,29652,7654
5640,2059,23051,21036,1498
5641,2059,27338,30028,2967
5642,2059,31838,23446,7511
5643,2059,20120,17575,3594
5644,2059,19217,16668,3760
5645,2059,25254,31838,7050
5646,2060,30718,33747,3134
5647,2060,27306,31838,3750
5648,2060,25548,27410,5325
5649,2060,19465,27948,8504
5650,2061,9942,20764,17227
5651,2061,31838,26118,5000
5652,2063,29290,20241,9830
5653,2063,31220,23788,5958
5654,2064,27245,27142,757
5655,2064,32976,26562,5323
5656,2064,31844,33662,7065
5657,2064,31838,50192,4845
5658,2064,24954,25795,1129
5659,2064,34395,29432,4669
5660,2066,28024,32946,4945
5661,2066,20406,47874,3021
5662,2067,25160,32184,9659
5663,2067,27542,30742,2338
5664,2067,25610,23573,1589
5665,2068,27441,30363,5820
5666,2068,26910,22749,3490
5667,2069,25779,31838,5095
5668,2069,24588,22246,2711
5669,2070,29508,29779,999
5670,2070,30439,23508,5729
5671,2070,19338,25406,5002
5672,2071,12937,16390,19534
5673,2071,25324,19914,10457
5674,2071,29511,26782,5627
5675,2072,12791,13019,583
5676,2072,35534,31838,10157
5677,2073,24055,31838,10917
5678,2073,20891,25035,5095
5679,2073,28826,31838,4540
5680,2073,31838,25153,10965
5681,2073,29934,33998,12045
5682,2074,49463,27542,2293
5683,2075,24795,25153,3272
5684,2075,21860,24642,6147
5685,2075,31838,22700,10759
5686,2075,27281,22749,5528
5687,2075,48933,23915,4779
5688,2076,33998,31467,5081
5689,2076,23468,12791,16989
5690,2077,23628,30793,6935
5691,2077,20521,19816,1375
5692,2077,27624,33081,4483
5693,2077,29707,27161,3484
5694,2078,16652,19758,3907
5695,2079,31838,37154,9016
5696,2079,24967,20264,3861
5697,2079,23604,19881,5648
5698,2080,31838,27973,3051
5699,2080,49505,31817,2776
5700,2081,30705,30503,4959
5701,2081,23519,32184,6920
5702,2081,31838,31844,327
5703,2081,26184,29784,5770
5704,2081,26717,31855,6283
5705,2081,24927,23766,1343
5706,2082,29521,14660,13324
5707,2082,12072,29871,16350
5708,2082,23653,23530,474
5709,2082,23221,23530,675
5710,2082,21119,33099,9136
5711,2082,18436,18802,1669
5712,2083,20818,50192,10361
5713,2085,23792,31865,6410
5714,2085,27591,50192,4642
5715,2085,31076,20619,8493
5716,2085,30053,16577,12282
5717,2086,27783,21500,4779
5718,2086,22047,31241,7377
5719,2086,22583,22817,5610
5720,2087,23301,25116,2486
5721,2087,17411,9321,7151
5722,2088,28633,30166,7406
5723,2088,38437,33840,15615
5724,2089,22787,29784,5961
5725,2090,20516,21572,2000
5726,2090,27507,29910,7764
5727,2090,31838,30453,2196
5728,2090,20235,48337,2314
5729,2090,15792,12791,15890
5730,2090,17126,12791,19140
5731,2090,34301,20764,12465
5732,2092,21309,21969,6888
5733,2092,19923,16557,3252
5734,2092,27328,27537,3753
5735,2092,25519,24315,8887
5736,2093,30718,33662,3477
5737,2093,16304,23788,6482
5738,2093,27816,30620,2162
5739,2093,26511,27518,1882
5740,2094,47594,13357,1122
5741,2094,12798,23508,11118
5742,2095,26610,22751,9567
5743,2095,48014,22751,3657
5744,2095,7608,5064,5940
5745,2095,31838,22454,10855
5746,2095,21370,23788,2416
5747,2095,21771,31197,7976
5748,2096,26680,19326,8368
5749,2096,18176,20626,5211
5750,2097,22751,26596,4131
5751,2099,27199,27428,4897
5752,2099,26923,12791,17118
5753,2099,22749,27306,3891
5754,2100,29095,33662,5322
5755,2100,25726,29652,3516
5756,2101,24134,21911,2231
5757,2101,18105,12791,11716
5758,2101,29518,24757,7330
5759,2102,27674,20463,10366
5760,2103,24210,22533,7259
5761,2104,14330,12243,8570
5762,2104,23816,20571,2479
5763,2105,20158,19365,1185
5764,2106,31978,18230,11825
5765,2106,23221,23788,3304
5766,2106,33679,31467,2483
5767,2106,23508,23318,2010
5768,2106,18987,18165,2289
5769,2107,27195,28478,7804
5770,2107,48944,23573,4250
5771,2108,32837,29398,9462
5772,2109,26526,25670,2568
5773,2109,18774,28185,9896
5774,2109,26636,25726,3311
5775,2110,32185,31671,1788
5776,2110,24500,7870,16324
5777,2110,26449,25826,701
5778,2110,23948,12243,17863
5779,2110,27072,27202,816
5780,2110,28158,22193,6374
5781,2110,17371,18846,3299
5782,2111,26429,31838,4648
5783,2112,22353,29871,13585
5784,2113,27542,26876,1236
5785,2113,26155,29269,3617
5786,2114,27338,16390,12620
5787,2114,48600,22055,4097
5788,2115,29934,29377,1942
5789,2116,26197,28813,3576
5790,2116,36841,23508,13844
5791,2116,31454,33097,3054
5792,2116,19111,16380,3277
5793,2116,49484,30520,1122
5794,2117,25282,24493,4350
5795,2117,25726,32184,6000
5796,2118,9094,30672,18089
5797,2118,23582,23253,353
5798,2119,21972,31197,8227
5799,2119,34369,23915,9940
5800,2120,25116,27530,3296
5801,2121,29735,25572,6450
5802,2122,19916,20457,899
5803,2123,21693,23209,6049
5804,2123,23198,48458,3778
5805,2123,27338,22770,4034
5806,2123,21147,29282,11186
5807,2124,25190,17832,13207
5808,2124,17100,18048,1662
5809,2125,29910,31838,8332
5810,2125,23530,22751,2594
5811,2125,24514,22193,3867
5812,2125,27242,29801,6908
5813,2126,13320,13314,4048
5814,2126,25316,15780,8695
5815,2126,20835,20832,2991
5816,2127,32032,28731,3097
5817,2127,30620,29285,4481
5818,2128,21729,25788,5689
5819,2129,24927,21861,5834
5820,2130,20607,26143,4516
5821,2131,29903,12243,19105
5822,2131,22563,31838,7962
5823,2132,34751,15428,16438
5824,2132,21490,12791,13767
5825,2132,29801,31838,1805
5826,2133,32946,23393,8351
5827,2134,26850,31467,3820
5828,2134,29735,31838,3604
5829,2134,21785,12791,18573
5830,2135,31844,50649,4756
5831,2135,21539,21983,1496
5832,2136,27993,27244,882
5833,2136,20158,18073,2490
5834,2136,17141,16277,8011
5835,2137,27194,25256,2386
